,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
2264,Lungin,John Jacobson,Imago,The Wedding,1999,col,Hist,Cast,Palm,Manhattan city hospital am.park school
2265,Harlin,J.Silver,Tristar,Cliffhanger,1993,col,Advt,Cast,Palm,Rockies mountains
2266,Guerra,J.Silver,Television Espanola,Er\'endira,1991,col,Dram,Cast,Palm,Rockies mountains
2267,R.Henson,J.Silver,Television Espanola,Trouble Behind,1990,col,Dram,Cast,Palm,Rockies mountains
2268,Herrington,Hunt Lowry ,Columbia,Striking Distance,1992,col,Actn,Cast,Palm,Rockies mountains bar sports river
2269,R.Hudlin,Warrington Hudlin,Paramount,Boomerang,1992,col,Comd,Cast,Palm,NYC city
2270,Preuss,Bonnie Sugar,Paramount,Write to Kill,1990,col,Fant,Cast,Palm,NYC city
2271,Regan,Bonnie Sugar,Columbia,A Few Good Men,1992,col,Fant,Cast,Palm,Washington mil.inst. city
2272,R.S.Singleton,Bonnie Sugar,Columbia,Graveyard Shift,1990,col,Horr,Cast,Palm,Washington mil.inst. city
2273,Rita~Gam,Bonnie Sugar,Columbia,Karol Bardosh,1991,col,BioP,Cast,Palm,Washington mil.inst. city
2274,Wertheim,Bonnie Sugar,Cendem,Twelfth Night,1990,col,Porn,Cast,Palm,Washington mil.inst. city
2275,Barron,Bonnie Sugar,NewLine,Teenage Mutant Ninja Turtles 3,1994,col,Fant,Cast,Palm,Manhattan city
2276,Caiozzi,Caiozzi,NewLine,La Luna en el Espejo,1990,col,Dram,Cast,Palm,Manhattan city home
2277,Parajanov,Caiozzi,NewLine,The Color of Pomegranates,1990,col,Dram,Cast,Palm,Manhattan city home
2278,Tong,Caiozzi,Disney,Mr. Magoo,1998,col,Actn,Cast,Palm,Hong Kong city
2279,Oedekerk,Caiozzi,Disney,Nothing to Loose,1997,col,Comd,Cast,Palm,Hong Kong city
2280,T.Davies,Caiozzi,Disney,"Distant Voices, Still Lives",1990,col,Comd,Cast,Palm,Hong Kong city
2281,Savin,Caiozzi,Disney,Night of the Living Dead,1990,col,Horr,Cast,Palm,Hong Kong city
2282,Stoppard,Caiozzi,Disney,Rosenkrantz and Guildenstern are Dead,1990,col,Dram,Cast,Palm,Hong Kong city palace
2283,Aristov,Caiozzi,Disney,Satan,1990,col,Dram,Cast,Palm,Hong Kong city palace
2284,W.Coe,Caiozzi,Disney,Grim Prarie Tales,1990,col,Dram,Cast,Palm,Hong Kong city palace
2285,McCandless,Caiozzi,Disney,Pool of Thanatos,1990,col,Surr,Cast,Palm,Hong Kong city palace
2286,Stillman,Caiozzi,CastleRock,Chloe,1998,col,Romt,Cast,Palm,NYC home train bar
2287,Koller,Caiozzi,CastleRock,Journey of Hope,1990,col,Dram,Cast,Palm,NYC home train bar
2288,Yosha,Ashol Amitraj,Vision,Sexual Response,1992,col,Romt,Cast,Palm,L.A. city
2289,Kojima,Ashol Amitraj,Vision,A Rough Sketch of a Spiral,1990,col,Romt,Cast,Palm,L.A. city
2290,Y.Zhang,Ashol Amitraj,Vision,Shower,2000,col,Romt,Cast,Palm,Bejing palace public
2291,UnYear90,P. Henson,Hanna-Barbara,Jetsons: The Movie,1990,col,Cart,Cast,Palm,Bejing palace public public
2292,Capuano,P. Henson,Hanna-Barbara,Vito e gli Altri,1991,col,Cart,Cast,Palm,Bejing palace public public
2293,Drabo,P. Henson,Hanna-Barbara,Ta Dona,1991,col,Cart,Cast,Palm,Bejing palace public public
2294,Drazan,Janet Yang,Hanna-Barbara,Imaginary Crimes,1991,col,Dram,Cast,Palm,Portland town
2295,Glimcher,Steve Perry,Warners,Just Cause,1995,Tcol,Susp,Cast,Palm,Portland town
2296,Keshishian,Amy Robinson,Warners,With Honors,1994,col,Comd,Cast,Palm,Portland town theater
2297,Minghella,Saul Zaentz,Miramax,The Talented Mr. Ripley,2000,col,Comd,Cast,GGN,Rome resort city
2298,Sitaris,Arlene Sitaris,Miramax,Do or Die,1991,col,Porn,Cast,GGN,Rome resort city
2299,Cassini,Arlene Sitaris,Miramax,Star Time,1991,col,Porn,Cast,GGN,Rome resort city
2300,B.Duke,Mancusi~jr.,U.A,Hoodlum,1997,col,CnRb,Cast,GGN,Haarlem slum
2301,Model,Mancusi~jr.,Cabriolet Films,The Puerto Rican Mambo (not a Musical),1991,col,Docu,Cast,GGN,NYC city
2302,Rouan,Paul E. Cohen,Aries,Post Coitum,1998,col,Romt,Cast,GGN,NYC city
2303,Sonnenfeld,deVito,MGM/UA,Wild Wild West,1999,col,Comd,Cast,GGN,Manhattan city
2304,B.Singer,deVito,MGM/UA,X-Men,2000,col,ScFi,Cast,GGN,Manhattan city
2305,Nube,deVito,MGM/UA,Body Talk,1991,col,ScFi,Cast,GGN,Manhattan city
2306,Menges,deVito,MGM/UA,CrissCross,1992,col,Dram,Cast,GGN,Key West resort
2307,C.Pascal,deVito,MGM/UA,The Little Prince Said,1991,col,Dram,Cast,GGN,Key West resort
2308,Dm.Harris,deVito,MGM/UA,Bad Company,1994,col,Dram,Cast,GGN,Key West resort
2309,Klaus,Corman,MGM/UA,Future Kick,1991,col,ScFi,Cast,GGN,Key West resort
2310,McHenry,McHenry,Gramercy,Jason's Lyric,1994,col,Dram,Cast,GGN,Key West resort city
2311,D.Markey,McHenry,Gramercy,1991: The Year Punk Broke,1991,col,Docu,Cast,GGN,Key West resort city
2312,D.Sutherland,D.Sutherland,Gramercy,Out of Sight,1993,col,Dram,Cast,GGN,Key West resort city
2313,Zucker,Bob Weiss,Paramount,The Naked Gun 2 1/2: The Smell of Fear,1991,Tcol,Actn,Cast,GGN,Washington city
2314,E.Cohen,Bob Weiss,Paramount,The Quarrel,1991,Tcol,Dram,Cast,GGN,Washington city
2315,Dickerson,Gilbert Adler,Universal,Tales from the Crypt: Demon Knight,1995,col,Horr,Cast,GGN,Washington city
2316,Breer,Gilbert Adler,Universal,Brute Charm,1991,col,Horr,Cast,GGN,Washington city
2317,Yang,Gilbert Adler,Universal,Yi Yi,1999,col,Dram,Cast,Palmdir,Tapei city
2318,DeFelitta,Gilbert Adler,Universal,Scissors,1991,col,Dram,Margulies: bad movies we love,VIP,Tapei city
2319,Goodwin,Kenichi Tominaga. Frederico Prorperi,Universal,"Curse II, The Bite",1991,col,Horr,Margulies: bad movies we love,VIP,Tapei city csd
2320,F.Harris,Roy McAree,Universal,After Shock,1991,col,ScFi,Margulies: bad movies we love,VIP,Tapei city csd
2321,F.williamon,F.williamon,21st Century,Three Days To A Kill,1991,col,Actn,Margulies: bad movies we love,VIP,Dallas city city
2322,Bahr,Les Mayfield,Triton,Hearts of Darkness,1991,col,Docu,Margulies: bad movies we love,VIP,Dallas city city movies
2323,Kureishi,Les Mayfield,Triton,London Kills Me,1992,col,Docu,Margulies: bad movies we love,VIP,London city
2324,Huntgeburth,Les Mayfield,NDR,Im Kreise der Lieben,1991,col,Noir,Margulies: bad movies we love,VIP,Hamburg city
2325,Selick,T.Burton,Touchstone,The Nightmare Before Christmas,1993,col,Cart,Margulies: bad movies we love,VIP,Hamburg city town
2326,Bailey,Berrie M. Osborne,UA,China Moon,1994,col,Susp,Margulies: bad movies we love,VIP,Hamburg city town town
2327,Softley,Par Levatt,UA,Wings of the Dove,1997,col,Romt,Margulies: bad movies we love,VIP,Venice city city
2328,Scaraf,Par Levatt,UA,In the Shadow of the Stars,1991,col,Docu,Margulies: bad movies we love,AA,Venice city city theater
2329,J.Singleton,Paul Hall,Columbia,Higher Learning,1993,col,Dram,Margulies: bad movies we love,AANdir,South L.A. city roads school
2330,I.Winkler,Paul Hall,Columbia,At First Sight,1999,col,Dram,Margulies: bad movies we love,AANdir,S.F. city city resort city
2331,Ruzicka,Manfred Dumick,Columbia,In Sog der Angst,1991,col,susp,Margulies: bad movies we love,AANdir,S.F. city city resort city
2332,Avnet,John Kerner,Touchstone,Things You Can Tell Just by Looking at Her,2000,col,Comd,Margulies: bad movies we love,AANdir,Birmingham city
2333,Balsmeyer,John Kerner,Touchstone,The Room,1991,col,Dram,Golden,Palm,NYC home
2334,J.Dearden,John Kerner,Touchstone,A Kiss Before Dying,1991,col,Horr,Golden,Palm,NYC home
2335,Rees,John Kerner,Touchstone,The Marying Man,1991,col,Comd,Golden,Palm,NYC home
2336,Felter,John Kerner,Touchstone,Run of the House,1991,col,Comd,Golden,Palm,Washington city
2337,Livingston,John Kerner,Touchstone,Paris is Burning,1991,col,Docu,Golden,Palm,Washington city bar
2338,J.Foster,John Kerner,Orion,Home for the Holidays,1995,col,Comd,Golden,Palm,Washington city bar
2339,Lapine,John Kerner,Orion,Impromptu,1991,col,Romt,Golden,Palm,Paris city
2340,Baier,John Kerner,Bavaria,Wildfeuer,1991,Fujicolor,Biop,Golden,Palm,Chicago city
2341,Sverak,John Kerner,Bavaria,Kolya,1997,col,Romt,Golden,Palm,Prague city
2342,Vasquez,John Kerner,Bavaria,Hangin' with the Homeboys,1991,col,Docu,Golden,Palm,Harlem slum
2343,VanDormael,John Kerner,Real,Toto le H\'eros,1992,col,Dram,Golden,Palm,Harlem slum
2344,J.Roach,John Kerner,New Line,"Austin Powers, The Spy Who Shagged Me",1999,col,CnRb,E+,VIP,Harlem slum
2345,K.Reynolds,Jim Wilson,Paramount,Robin Hood: Prince of Thieves,1991,col,Dram,E+,VIP,Harlem slum
2346,Hooks,Pam Gibson,Warners,Strictly Business,1991,col,Comd,E+,VIP,NYC city
2347,K.Anderson,Pierre David,Warners,Bounty Hunter,1991,col,Actn,E+,VIP,L.A. city
2348,Lr.Anderson,Pierre David,Warners,Carmen,1992,TV,Romt,E+,VIP,L.A. city work roads home
2349,L.F.Zanuck,R.Zanuck,MGM,Rush,1991,TV,Dram,E+,VIP,L.A. city work roads home town
2350,Person,R.Zanuck,MGM,"Sao Paulo, S.A.",1991,TV,Dram,E+,VIP,Sao Paulo city city
2351,Donoghue,R.Zanuck,Buena Vista,Paradise,1991,col,Romt,E+,VIP,Sao Paulo city city
2352,M.Hoffman,M.Hoffman,Fox Searchlight,A Midsummer Nights Dream,1999,col,Fant,E+,VIP,London city
2353,Karbelnikoff,M.Hoffman,Fox Searchlight,Mobsters,1991,col,Actn,E+,VIP,London city
2354,Kitrosser,Brian Yuzna,Still Silent Films,Dangerous Toys,1991,col,Horr,E+,VIP,London city town
2355,Klier,Brian Yuzna,Still Silent Films,Ostkreuz,1991,col,Horr,E+,VIP,London city town
2356,Aguirre,Brian Yuzna,Colossal,Amazonia: Voices from the Rainforest,1991,col,Docu,E+,VIP,Amazon river
2357,MrVanPeebles,Jim Steele,Gramercy,Posse,1993,col,West,E+,VIP,NYC city
2358,M.Rich,Peter Bakalian,Warners,The King and I,1999,col,Cart,E+,VIP,Martha's Vineyard resort
2359,Troisi,Peter Bakalian,Warners,I Thought It Was Love,1991,col,Cart,E+,VIP,Martha's Vineyard resort
2360,Toure,Peter Bakalian,Warners,Toubab Bi,1991,col,Cart,E+,VIP,Martha's Vineyard resort
2361,Broomfield,Peter Bakalian,Warners,Kurt and Courtney,1998,col,Docu,E+,VIP,Seattle town city
2362,Park,Pter Lord,Warners,Chicken Run,2000,col,Cart,E+,AA,Seattle town city
2363,Adomenaite,Pter Lord,Lensfilm,Dom Ne Peske,1991,col,Dram,E+,AA,Seattle town city csd
2364,Kavur,Pter Lord,Alfa,"Gizli Y\""uz",1991,col,Fant,E+,AA,Seattle town city csd csd
2365,Glickler,Glickler,Alfa,Cheerleaders,1991,col,Porn,E+,AA,Seattle town city csd csd
2366,Hewitt,Glickler,Orion,Bill and Ted's Bogus Journey,1991,Deluxe,Comd,E+,AA,L.A. afterlife afterlife city
2367,Mones,Glickler,Pacific,Fathers and Sons,1991,Deluxe,Comd,E+,AA,L.A. afterlife afterlife city
2368,P.Richardson,Stephen Wooley,Pacific,The Pope Must Die[t],1991,col,Comd,E+,AA,L.A. afterlife afterlife city
2369,Spheeris,Stephen Wooley,Pacific,The Beverly Hillbillies,1993,col,Comd,E+,AA,Hollywood town
2370,Daniel,Stephen Wooley,Pacific,The Super,1991,col,Dram,E+,AA,Hollywood town
2371,Emmerich,Dean Devlin,Columbia,The Patriot,2000,col,Hist,E+,AA,NYC city csd
2372,Linklater,Dean Devlin,Columbia,Before Sunset,2004,col,Romt,E+,AA,Paris city
2373,R.Simon,Dean Devlin,Columbia,The `O' Case,1991,col,Romt,E+,AA,Paris city
2374,Underwood,Dean Devlin,Columbia,City Slickers,1991,col,Comd,#92,Fun,NYC city csd
2375,Callow,Dean Devlin,Columbia,The Ballad of the Sad Cafe,1991,col,Dram,#92,Fun,NYC city csd town
2376,S.Penn,Dean Devlin,Columbia,The Crossing Guard,1994,col,Dram,#92,Fun,NYC city csd town
2377,Li,Tian YuPing,Peking Film Studio,Bloody Morning,1991,col,Dram,#92,Fun,NYC city csd town csd
2378,S.Hopkins,Richard Lewis,Universal,"I Love You, I Love You Not",1997,col,Dram,#92,Fun,Cape Cod town city csd
2379,Lettich,vanDamme,Imperial,Knock Off,1998,DeLuxe,Actn,#92,Fun,Hong Kong city
2380,Nakahara,vanDamme,Imperial,The Cherry Orchard,1991,DeLuxe,Actn,#92,Fun,Hong Kong city
2381,Jonze,vanDamme,Imperial,Adaptation,2002,sp,Comd,#92,AAN,Hong Kong city
2382,S.Neumann,vanDamme,Imperial,"Paris, Roman d'une Ville",1991,bnw,Docu,#92,AAN,Paris city
2383,Cochran,vanDamme,IRS Media,My New Gun,1992,col,Dram,#92,AAN,Paris city town
2384,T.Hughes,Lauren Lloyd,Warners,The Iron Giant,1999,Tcol,Cart,#92,AAN,NYC resort city
2385,Kitano,Lauren Lloyd,Warners,Fireworks,1998,Tcol,Cart,#92,AAN,NYC resort city
2386,T.L.Wallace,Lauren Lloyd,Buena Vista,Holy Matrimony,1994,Tcol,Dram,#92,AAN,NYC resort city island law public
2387,Cookson,Lauren Lloyd,Buena Vista,And You Thought Your Parents Were Weird,1991,Tcol,Dram,#92,AAN,NYC resort city island law public
2388,Basaran,Lauren Lloyd,Cicek,Piano Piano Bacaksiz,1991,col,Romt,#92,AAN,NYC resort city island law public homey
2389,Naefe,Regina Ziegler,Cicek,"Meine Tochter geh\""ort mir",1991,Ecol,Dram,#92,AAN,NYC resort city island law public homey
2390,W.Harris,Regina Ziegler,Cicek,Chameleon Street,1991,Ecol,Dram,#92,AAN,NYC resort city island law public homey
2391,UnYear91,Regina Ziegler,Goldwyn,Murder in New Hampshire,1991,col,Dram,#92,AAN,NYC resort city island law public homey
2392,Anders,Lawrence Bender,Miramax,Four Rooms,1995,col,Comd,#92,AAN,NYC resort city island law public homey home slum hotel
2393,Alb.Hughes,All.Hughes,NewLine,Menace II Society,1992,col,Dram,#92,AAN,NYC resort city island law public homey home slum hotel slum
2394,Dienstag,All.Hughes,NewLine,The Moneytree,1992,col,Actn,#92,AAN,NYC resort city island law public homey home slum hotel slum
2395,Arau,Arau,Miramax,Like Water for Chocolate,1992,col,Romt,#92,AAN,NYC resort city island law public homey home slum hotel slum
2396,Jardin,Arau,Miramax,Fanfan,1992,col,Romt,#92,AAN,NYC resort city island law public homey home slum hotel slum
2397,Negrin,Arau,Miramax,Voyage of Terror,1992,TV,Docu,#92,AAN,NYC resort city island law public homey home slum hotel slum ship
2398,Weeks,Ellen Fisher Turk,Miramax,Split: William to Chrysis,1992,col,BioP,#92,AAN,NYC city
2399,Wolk,David V. Picker,Goldwyn,Traces of Red,1992,col,Porn,#92,AAN,NYC city
2400,Luhrmann,Martin B,Goldwyn,Moulin Rouge,2001,col,Romt,#92,AA,Moulin Rouge theater
2401,Crystal,Crystal,Goldwyn,Mr.~Saturday Night,1992,col,Comd,#92,AA,Moulin Rouge theater resort
2402,B.Rose,Bruce Davey,Columbia,Anna Karenine,1996,col,BioP,#92,AA,Bonn town
2403,Kidron,Peggy Raiski,Largo,Swept from the Sea,1998,col,Dram,#92,AA,Queens town
2404,Levant,J.Hughes,Universal,The Flintstones,1994,col,Comd,#92,AA,Queens town town town town
2405,B.Lewin,J.Hughes,Universal,"The Favor, the Watch, and the Very Big Fish",1992,col,Comd,#92,AA,Queens town town town town
2406,B.Leonard,J.Hughes,Universal,Hideaway,1995,col,Susp,#92,AA,Queens town town town town
2407,B.Smith,Thomas L. White,Paramount,Bebe's Kids,1992,col,Cart,#92,AA,Queens town town town town
2408,Primus,Thomas L. White,Paramount,Mistress,1992,col,Comd,#92,AA,Hollywood town
2409,C.Franklin,Thomas L. White,IRS Media,One False Move,1992,col,CnRb,#92,AA,Star City city city town
2410,Bolotin,Arnon Milchan,Alcor,That Night,1992,col,romt,#92,AA,Star City city city town
2411,Randel,Christopher deFaria,Alcor,Amityville 1992: It's About Time,1992,col,Horr,#92,AA,Star City city city town town
2412,Sturridge,Derek Granger,Sovereign,Fairy Tale: A True Story,199x,col,Fant,#92,AA,Tuscany csd
2413,C.Vincent,Derek Granger,Sovereign,La seperation,1998,col,Dram,#92,AA,Tuscany csd
2414,C.Scott,Derek Granger,Nat.Film Board of Canada,Strangers in Good Company,1992,col,Dram,#92,AA,Tuscany csd train
2415,Ringel,Alfredo Ringel,Nat.Film Board of Canada,Unbecoming Age,1992,col,Romt,#92,AA,Tuscany csd train
2416,Fincher,W.Hill,Fox,The Game,1997,col,Actn,#92,AA,Tuscany csd train jail
2417,Roodt,W.Hill,Fox,Dangerous Ground,1997,col,Dram,#92,AA,Soweto town
2418,D.Parker,W.Hill,Fox,Hercules Returns,1992,col,Comd,#92,AA,Soweto town
2419,D.Price,W.Hill,NewLine,Needful Things,1993,col,Horr,#92,AA,Soweto town
2420,Roe,E.Pressman,Fox,Politics,1992,CFcol,Dram,#92,AA,Soweto town
2421,Leroi,Allan Siritski,Golan,Emmanuelle 7,1992,col,ScFi,#92,AA,Soweto town palace
2422,Kuzui,Howard Rosenman,Fox,Buffy the Vampire Slayer,1992,col,Horr,#92,AA,Soweto town palace
2423,Erschbamer,Robert Vince,Fox,Final Round,1993,col,Actn,#92,AA,Soweto town palace
2424,Quintano,Robert Vince,NewLine,National Lampoon's Loaded Weapon 1,1992,col,Comd,#92,AA,Soweto town palace
2425,Ghose,Robert Vince,Ashirbad,Padma Nadir Majhi,1994,col,Docu,#92,AA,Ganga river
2426,G.Wright,Robert Vince,Ashirbad,Romper Stomper,1992,col,Actn,#92,AA,Melbourne city
2427,MacKinnon,Robert Vince,Ashirbad,Hideous Kinky,1999,col,BioP,#92,AA,London city
2428,Salvatores,Robert Vince,Ashirbad,Mediterraneo,1992,col,BioP,#92,AA,Aegean Island island
2429,Sinisi,Gary Sinisi,MGM,Of Mice and Men,1992,col,Dram,#92,AA,Soledad town
2430,G.Singer,Gary Sinisi,MGM,Wisecracks,1992,col,Comd,#92,AA,Soledad town
2431,Katchatrian,Nora Armani,Armenfilm,Last Station,1994,Col,BioP,#92,AA,Armenia csd
2432,Carlsen,Nora Armani,Armenfilm,Hunger,1992,Col,Dram,#92,AA,Armenia csd
2433,Dietl,Nora Armani,Bavaria,Schtonk,1992,col,Comd,#92,AA,Armenia csd
2434,Sander,Nora Armani,Bremer Institute,Krieg-Verwaltigungen-Kinder,1992,bnw,Docu,#92,AA,Armenia csd
2435,H.Franklin,Nora Armani,Bremer Institute,The Public Eye,1992,bnw,Docu,#92,AA,NYC city
2436,Yeh,Nora Armani,Bremer Institute,Five Girls and a Rope,1992,bnw,Dram,#92,AA,NYC city
2437,Ouedraogo,Nora Armani,Bremer Institute,Samba Traore,1992,bnw,Dram,#92,AA,NYC city
2438,Eyres,Eyres,EGM,Project Shadowchaser,1992,col,ScFi,#92,AA,NYC city
2439,Kerkhof,Eyres,EGM,The Dead Man 2: Return of the Dead Man,1994,col,Expm,#92,AA,NYC city
2440,Leslie,Leslie,VGA,The Chameleons,1992,col,Porn,#92,AA,NYC city
2441,Musker,Ron Clements,Disney,Mighty Joe Young,1999,col,Advt,#92,AA,Thebes city
2442,Alexander,Alexander,VGA,Sex Symphony,1992,col,Porn,#92,AA,Thebes city town
2443,Bijl,Rolf Orthel,Filmcase BV,Beck,1992,col,CnRb,#92,AA,Thebes city town
2444,Brisseau,Rolf Orthel,Filmcase BV,Celine,1992,col,CnRb,#92,AA,Thebes city town
2445,Dash,Rolf Orthel,Filmcase BV,Daughters of the Dust,1992,col,CnRb,#92,AA,Thebes city town
2446,Chechik,James G.\ Robinson,Warners,Diabolique,1996,col,Susp,#92,AA,Thebes city town school
2447,Richet,James G.\ Robinson,Warners,L'Etat des Lieux,1992,col,Susp,#92,AA,Thebes city town school
2448,Fansten,James G.\ Robinson,Warners,Cross my Heart,1992,col,Susp,#92,AA,Thebes city town school
2449,Goddard,James G.\ Robinson,TF2,King Lear,1997,TV,Hist,#92,AA,Rome city
2450,Moorhouse,Redford,Polygram,A Thousand Acres,1997,col,Dram,#92,AA,Rome city csd
2451,Oxenberg,Redford,Polygram,Thank You and Goodnight,1992,col,BioP,#92,AA,NYC city
2452,Sevcikova,Redford,Polygram,Jakub,1992,col,BioP,#92,AA,NYC city
2453,K.Cameron,Redford,Polygram,Bangkok Hilton,1992,TV,BioP,#92,AA,Bangkok city
2454,K.Gordon,Redford,Polygram,A Midnight Clear,1992,col,Dram,#92,AA,Ardennes mountains
2455,Ortega,Steven Haft,Disney,Hocus Pocus,1993,col,Comd,#92,AA,Salem town
2456,K.Stein,Rodman Flender,Calfilm,Rain Killer,1992,col,Actn,#92,AA,L.A. city
2457,Wong,Rodman Flender,Calfilm,In the Mood for Love,2000,col,Actn,#92,AA,Buenos Aires city
2458, L.Belvaux,Rodman Flender,Calfilm,Apres la vie,2004,sp,Dram,#92,AA,Grenoble city
2459,Ngabo,Rodman Flender,Calfilm,Gito the Ungrateful,1992,sp,Dram,#92,AA,Grenoble city
2460,Carra,M.Cotnoir,Voyager,The Inland Sea,1992,col,Docu,#92,AA,Grenoble city islands
2461,M.Peploe,M.Cotnoir,Voyager,Afraid of the Dark,1992,col,Horr,#92,AA,London city
2462,Garris,Mark Carliner,ABC,The Shining,1997,TV,TV,#92,AA,Las Vegas town town
2463,Lessac,Wolfgang Glattes,ABC,House of Cards,1992,col,Dram,#92,AA,Las Vegas town town
2464,Mitz,Vittoria Principal,Globus,The Fall Guy,1992,col,Dram,#92,AA,Las Vegas town town
2465,Novaro,Vittoria Principal,Globus,Danzon,1992,col,Romt,#92,AA,Las Vegas town town bar town
2466,Switzer,Richard L. OConnor,Globus,Children of the Dark,1992,col,Dram,#92,AA,Las Vegas town town bar town
2467,Barney,Richard L. OConnor,Globus,Cremaster 5,1992,col,Art Video,#92,AA,Las Vegas town town bar town
2468,Conn,Richard L. OConnor,Globus,Claire of the Moon,1992,col,Porn,#92,AA,Las Vegas town town bar town
2469,Jimenez,Richard L. OConnor,Globus,The Waterdance,1992,col,BioP,#92,AA,Las Vegas town town bar town hospital
2470,Malmros,Per Holst,Globus,Pain of Love,1992,col,Romt,#92,AA,Las Vegas town town bar town hospital
2471,N.Ephron,Kathryn Galan,Warners,You've got Mail,1998,col,Romt Comd,#92,AA,Upper West Side city
2472,Svoboda,Kathryn Galan,Warners,Household Saints,1992,col,Romt Comd,#92,AA,NYC city
2473,Chelsom,Kathryn Galan,Warners,The Mighty,1998,col,Dram,#92,AA,NYC city theater
2474,Rooks,Kathryn Galan,National Film Development Corp.,Miss Beatty's Children,1992,col,Dram,#92,AA,NYC city theater school
2475,Tarantino,Kathryn Galan,Miramax,Jackie Brown,1997,col,Dram,#92,AA,L.A. city
2476,R.Belvaux,Kathryn Galan,Miramax,Man Bites Dog,1992,bnw,Actn,#92,AA,L.A. city
2477,Spence,Chris Parr,BBC,"You, Me, and Marley",1992,col,Dram,#92,AA,L.A. city
2478,R.MacDonald,Ashok Amitrai,BBC,Night Eyes II,1992,col,CnRb,#92,AA,L.A. city
2479,Mugge,Mugge,Mug Shot,Gather at the River,1994,col,Docu,#92,AA,L.A. city csd
2480,Benigni,Mugge,Mug Shot,La Vita e Bella,1998,col,Dram,#92,AAfor,Tuscany csd
2481,Rodriguez,Mugge,Columbia,The Faculty,1998,col,Horr,#92,AAfor,Tuscany csd town csd school
2482,Shepard,Mugge,Columbia,The Linguini Incident,1992,col,Horr,#92,AAfor,Tuscany csd town csd school
2483,Talalay,Paul Schiff,Fox,The Ghost and the Darkness,1996,col,Advt,#92,AAfor,Tuscany csd town csd school
2484,Morin,Paul Schiff,Fox,Requiem pour un Beau Sanscoeur,1992,col,Advt,#92,AAfor,Tuscany csd town csd school
2485,Gyllenhaal,Paul Schiff,Fox,A Dangerous Woman,1993,col,Dram,#92,AAfor,East Anglia city csd csd
2486,Dolz,Kees Ryninks,Scorpio,Only The Brave,1992,col,Ducu,#92,AAfor,East Anglia city csd csd sports
2487,Wartman,Kees Ryninks,Scorpio,Acting It Out,1992,col,Comd,#92,AAfor,East Anglia city csd csd sports roads
2488,S.Anderson,William B. Sreakley,Scorpio,South Central,1992,col,Dram,#92,AAfor,L.A. city
2489,Nykvist,William B. Sreakley,Scorpio,The Ox,1992,col,Dram,#92,AAfor,L.A. city
2490,Hanks,Hanks,HBO,From the Earth to the Moon,1998,TV series,Comd,#92,AAfor,L.A. city town
2491,T.Demme,Hanks,HBO,Life,1999,col,Comd,#92,AAfor,Charleston town jail
2492,Kalin,Hanks,HBO,Swoon,1992,col,BioP,#92,AAfor,Charleston town jail
2493,T.Robbins,Robbins,Touchstone,Cradle will Rock,2000,col,Dram,#92,AAfor,NYC city
2494,Verheul,Robbins,Touchstone,Denial,1992,col,Dram,#92,AAfor,NYC city
2495,Aranda,Robbins,Touchstone,Lovers,1992,col,Romt,#92,AAfor,NYC city
2496,Chytilova,Jiri Jezek,Space Film,The Inheritance,1992,colc,Comd,#92,AAfor,NYC city csd
2497,Krishtofovich,Jiri Jezek,Space Film,A Friend of the Deceased,1998,colc,Dram,#92,AAfor,NYC city csd
2498,Napier,Jiri Jezek,Paramount,Killer Instinct,1992,FotoKem,Horr,#92,AAfor,Venice city town
2499,Glowna,Jiri Jezek,NDR,Der Brocken,1992,col,Comd,#92,AAfor,Venice city town csd
2500,Arslan,Jiri Jezek,NDR,Passages,1992,col,Comd,#92,AAfor,Venice city town csd
2501,UnYear92,Patchett Kaufman,HBO,The Rating Game,1992,col,Dram,#92,AAfor,Marion csd
2502,Dayan,Patchett Kaufman,HBO,The 92 Minutes of Mr.~Baum,1998,col,Dram,#92,AAfor,Marion csd
2503,Rockwell,Patchett Kaufman,HBO,Somebody to Love,1994,col,Romt,#92,AAfor,Marion csd
2504,Borman,Richard Raddon,Brookwwod,And God Spoke,1993,col,Comd,#92,AAfor,Hod csd
2505,Glassman,Richard Raddon,Kino,Visions of Light: The Art of Cinematography,1993,col,Docu,#92,AAfor,Hod csd
2506,A.Lee,Richard Raddon,Kino,"Crouching Tiger, Hidden Dragon",2000,col,Romt Actn,#92,AAN,New Canaan town
2507,Norris,Richard Raddon,Triumph,Sidekicks,1993,col,Romt Actn,#92,AAN,New Canaan town
2508,Saderman,Richard Raddon,Triumph,Knocks at my Door,1993,col,Dram,#92,AAN,New Canaan town
2509,A.Shapiro,Richard Raddon,Triumph,The Crush,1993,col,Dram,#92,AAN,New Canaan town
2510,Grimaldi,Richard Raddon,Triumph,Alc\'a,1993,col,Dram,#92,AAN,Sicily island
2511,Melniker,Michael Uslan,Warners,"Batman, Mask of The Phantasm",1993,col,Cart,#92,AAN,Sicily island
2512,Rubin,Michael Uslan,Columbia,My Life,1993,col,Dram,#92,AAN,L.A. city
2513,Luna,Michael Uslan,Columbia,Macho,1994,col,Comd,gross,VIP,L.A. city csd
2514,Schenkel,Michael Uslan,Republic,Knight Moves,1993,col,Actn,gross,VIP,L.A. city csd
2515,Carlei,Leta Ryslan,MGM/UA ,Fluke,1993,DeLuxe,Romt,gross,VIP,Rome csd city
