dir_id,movie_id
MLm,MLm5
MlP,MlP10
MLR,MLR4
MLR,MLR6
MLR,MLR7
MLR,MLR8
MLR,MLR11
MLR,MLR12
MLR,MLR14
MLR,MLR16
MLR,MLR18
MLR,MLR22
MLR,MLR23
MLR,MLR27
MLR,MLR29
MLR,MLR30
MLR,MLR31
MLR,MLR32
MLR,MLR34
MLR,MLR35
MLR,MLR39
MLR,MLR40
MLR,MLR42
MLR,MLR43
MLR,MLR50
MLs,MLs10
MLt,MLt5
MLt,MLt10
MLt,MLt15
MLt,MLt20
MLt,MLt22
MLu,MLu10
MlW,MlW5
MlW,MlW10
MM,MM10
MM,MM20
MM,MM25
MM,MM30
MM,MM33
MM,MM37
MM,MM41
MMG,MMG10
MMi,MMi10
MMi,MMi20
MMi,MMi21
MmL,MmL10
MmL,MmL12
MMo,MMo10
MMy,MMy10
MMz,MMz10
MN,MN1
MN,MN2
MN,MN3
MN,MN4
MN,MN5
MN,MN6
MN,MN8
MN,MN11
MN,MN15
MN,MN20
MN,MN22
MN,MN25
MN,MN27
MN,MN28
MN,MN31
MNa,MNa13
MnB,MnB10
MnB,MnB22
MNe,MNe10
MNe,MNe18
MNe,MNe20
MNe,MNe22
MNe,MNe24
MNe,MNe25
MNe,MNe26
MNe,MNe29
MnK,MnK20
MNo,MNo10
MnP,MnP10
MNv,MNv10
MoA,MoA10
MoB,MoB10
MoF,MoF1
MoF,MoF6
MoH,MoH3
MoH,MoH10
MOp,MOp4
MOp,MOp12
MOp,MOp14
MOp,MOp15
MOp,MOp16
MOp,MOp18
MOp,MOp19
MOp,MOp20
MOp,MOp21
MOp,MOp22
MOp,MOp30
MoT,MoT1
MoT,MoT10
MoT,MoT12
MP,MP2
MP,MP4
MP,MP6
MP,MP8
MP,MP9
MP,MP11
MP,MP12
MP,MP13
MP,MP15
MP,MP17
MP,MP18
MP,MP19
MP,MP25
MP,MP31
MP,MP35
MP,MP47
MPa,MPa1
MPa,MPa3
MPa,MPa4
MPa,MPa5
MPa,MPa7
MPe,MPe10
MPi,MPi23
MPi,MPi40
MPi,MPi42
MPi,MPi45
MPi,MPi50
MPl,MPl10
MPo,MPo10
MPr,MPr1
MPr,MPr4
MPr,MPr6
MPr,MPr10
MPr,MPr11
MPr,MPr25
MR,MR2
MR,MR3
MR,MR4
MR,MR9
MR,MR11
MR,MR12
MR,MR13
MR,MR14
MR,MR15
MR,MR17
MR,MR19
MR,MR21
MR,MR25
MR,MR29
MR,MR30
MR,MR34
MRa,MRa10
MRb,MRb10
MRb,MRb15
MRc,MRc10
MrD,MrD2
MRe,MRe7
MRm,MRm10
MRm,MRm20
MrN,MrN12
MRo,MRo10
MRP,MRP10
MRP,MRP14
MRr,MRr5
MRs,MRs1
MRs,MRs2
MRs,MRs13
MRs,MRs16
MRs,MRs21
MRs,MRs25
MRs,MRs32
MRs,MRs36
MRs,MRs39
MRs,MRs41
MRs,MRs43
MRt,MRt3
MRt,MRt5
MRt,MRt6
MRt,MRt7
MRt,MRt8
MRt,MRt11
MRt,MRt15
MRt,MRt18
MRt,MRt20
MRt,MRt25
MRt,MRt27
MRh,MRh10
MRv,MRv6
MRy,MRy1
MRy,MRy5
MRy,MRy7
MRy,MRy9
MRy,MRy10
MRy,MRy19
MRy,MRy21
MS,MS1
MS,MS2
MS,MS3
MS,MS4
MS,MS5
MS,MS7
MS,MS10
MS,MS18
MS,MS19
MS,MS20
MS,MS21
MS,MS22
MS,MS23
MS,MS25
MS,MS26
MS,MS28
MS,MS30
MS,MS32
MS,MS34
MSa,MSa6
MSa,MSa7
MSa,MSa8
MSa,MSa9
MSa,MSa10
MSa,MSa12
MSb,MSb10
MSC,MSC10
MSe,MSe10
MSe,MSe15
MSe,MSe18
MSf,MSf10
MSf,MSf15
MSJ,MSJ10
MSL,MSL10
MSL,MSL15
MSm,MSm10
MSm,MSm14
MSm,MSm17
MSo,MSo10
MSp,MSp2
MSp,MSp5
MSp,MSp10
MSr,MSr10
MSt,MSt30
MSt,MSt40
MSt,MSt53
MSw,MSw10
MSz,MSz8
MSz,MSz10
MSz,MSz11
MSz,MSz15
MSz,MSz25
MtB,MtB16
MtC,MtC10
MtC,MtC12
MtC,MtC15
MtD,MtD10
MTh,MTh10
MtM,MtM10
MtR,MtR1
MtR,MtR5
MtR,MtR10
MTU,MTU10
MuB,MuB5
MuK,MuK10
MvC,MvC10
MvC,MvC20
MvC,MvC30
MvD,MvD10
MVh,MVh10
MVP,MVP5
MVP,MVP10
MVP,MVP20
MVP,MVP22
MVP,MVP40
MVP,MVP47
MvS,MvS1
MvS,MvS2
MvS,MvS3
MvS,MvS4
MvS,MvS6
MvS,MvS10
MvS,MvS12
MvT,MvT10
MWa,MWa4
MWa,MWa10
MwB,MwB10
MWid,MWid15
MWid,MWid16
MWl,MWl10
MWe,MWe10
MWe,MWe12
MWe,MWe15
MWu,MWu10
MWz,MWz10
MxA,MxA10
MxB,MxB10
MxS,MxS12
MYa,MYa20
MyH,MyH10
MyR,MyR10
MyS,MyS10
MZ,MZ1
MZ,MZ15
MZa,MZa5
MZa,MZa10
MzN,MzN4
MzN,MzN10
MzN,MzN15
NAb,NAb10
NAC,NAC10
NaM,NaM3
NBa,NBa10
NBr,NBr10
NBr,NBr17
NcC,NcC10
NcG,NcG10
NCh,NCh10
NcM,NcM10
NCo,NCo11
NCs,NCs10
NeJ,NeJ10
NeJ,NeJ12
NeJ,NeJ14
NeJ,NeJ15
NeJ,NeJ16
NeJ,NeJ20
NeJ,NeJ22
NeJ,NeJ28
NeJ,NeJ29
NF,NF3
NF,NF4
NF,NF6
NF,NF7
NF,NF9
NF,NF10
NF,NF12
NF,NF13
NF,NF14
NF,NF16
NF,NF21
NF,NF25
NF,NF27
NF,NF29
NF,NF30
NFi,NFi10
NGp,NGp10
NGr,NGr10
NGr,NGr20
NHa,NHa10
NHy,NHy10
NHy,NHy15
NHy,NHy17
NiC,NiC10
NiC,NiC30
NiG,NiG10
NiG,NiG20
NiM,NiM5
NiM,NiM12
NiM,NiM13
NiM,NiM20
NiM,NiM30
NiP,NiP10
NiP,NiP17
NiR,NiR1
NiR,NiR2
NiR,NiR3
NiR,NiR4
NiR,NiR20
NiR,NiR30
NiR,NiR31
NiR,NiR40
NiR,NiR42
NIs,NIs10
NJ,NJ5
NJ,NJ6
NJ,NJ7
NJ,NJ8
NJ,NJ11
NJ,NJ12
NJ,NJ13
NJ,NJ14
NJ,NJ15
NJ,NJ16
NJ,NJ20
NJ,NJ25
NJ,NJ30
NJ,NJ34
NJ,NJ42
NJi,NJi10
NJu,NJu3
NJu,NJu9
NJu,NJu10
NJu,NJu12
NJu,NJu20
NkM,NkM10
NKo,NKo15
NKo,NKo25
NKp,NKp10
NKp,NKp12
NKp,NKp22
NKp,NKp30
NKp,NKp40
NKz,NKz10
NLB,NLB10
NLB,NLB11
NLB,NLB12
NLl,NLl93
NLl,NLl94
NLl,NLl95
NLl,NLl96
NLl,NLl97
NLl,NLl98
NLl,NLl99
NLl,NLl100
NLl,NLl101
NLl,NLl102
NLl,NLl103
NLl,NLl104
NLl,NLl105
NLl,NLl106
NLl,NLl107
NLl,NLl108
NLl,NLl109
NLl,NLl110
NLl,NLl111
NLl,NLl112
NLl,NLl113
NLl,NLl114
NLl,NLl115
NlM,NlM10
NMe,NMe10
NML,NML1
NML,NML2
NML,NML4
NML,NML5
NML,NML7
NML,NML10
NML,NML20
NML,NML21
NML,NML24
NML,NML26
NML,NML31
NMv,NMv1
NMv,NMv8
NMa,NMa10
NnM,NnM10
NNo,NNo1
NNo,NNo2
NNo,NNo3
NNo,NNo4
NNo,NNo5
NNo,NNo7
NNo,NNo8
NNo,NNo11
NNo,NNo13
NNo,NNo16
NoB,NoB3
NoB,NoB10
NoE,NoE1
NoE,NoE3
NoE,NoE5
NoE,NoE8
NoL,NoL20
NoL,NoL26
NoM,NoM10
NOs,NOs2
NOs,NOs3
NOs,Nos12
NOs,NOs30
NOs,NOs35
NoT,NoT3
NoT,NoT5
NoT,NoT10
NoT,NoT12
NoT,NoT15
NOx,NOx20
NPa,NPa3
NPk,NPk10
NPS,NPS25
NR,NR1
NR,NR2
NR,NR4
NR,NR5
NR,NR7
NR,NR8
NR,NR10
NR,NR11
NR,NR14
NR,NR19
NR,NR20
NRe,NRe6
NRe,NRe10
NSg,NSg10
NSi,NSi10
NSm,NSm10
NSv,NSv10
NT,NT20
NT,NT30
NT,NT31
NT,NT32
NT,NT36
NT,NT40
NT,NT44
NT,NT45
NT,NT50
NT,NT55
NT,NT60
NT,NT70
NT,NT75
NT,NT92
NT,NT94
NT,NT105
NT,NT110
NT,NT120
NT,NT121
NT,NT127
NT,NT128
NuJ,NuJ1
NuJ,NuJ2
NuJ,NuJ3
NuJ,NuJ4
NuJ,NuJ6
NuJ,NuJ7
NyA,NyA10
nYo,nYo15
OKa,OKa10
OlA,OlA10
OlA,OlA14
OlA,OlA16
OlH,OlH1
OlS,OlS3
OlS,OlS9
OlS,OlS12
OlS,OlS15
OlS,OlS17
OlS,OlS18
OlS,OlS20
OlS,OlS22
OlS,OlS23
OlS,OlS25
OlS,OlS27
OP,OP8
OP,OP10
OP,OP12
OP,OP13
OP,OP14
OP,OP15
OP,OP18
OP,OP20
OP,OP23
OP,OP24
OP,OP26
OP,OP28
OP,OP30
OP,OP31
OP,OP32
OP,OP33
OP,OP34
OP,OP40
OP,OP44
OP,OP50
OPa,OPa1
OPa,OPa2
OSo,OSo10
OW,OW1
OW,OW2
OW,OW3
OW,OW4
OW,OW5
OW,OW6
OW,OW7
OW,OW8
OW,OW9
OW,OW10
OW,OW11
OW,OW13
OzS,OzS10
PAa,PAal
PaB,PaB10
PaC,PaC10
PaC,PaC20
PaC,PaC24
PAd,PAd1
PAd,PAd2
PAd,PAd3
PAd,PAd4
PAd,PAd13
PAd,PAd14
PAd,PAd17
PaF,PaF10
PaH,PaH50
PaH,PaH51
PaH,PaH52
PaH,PaH53
PaH,PaH54
PaH,PaH55
PaH,PaH60
PaH,PaH61
PaH,PaH106
PaH,PaH107
PaH,PaH108
PaH,PaH109
PaH,PaH110
PaH,PaH111
PaH,PaH113
PaH,PaH114
PaH,PaH115
PaH,PaH116
PaH,PaH117
PaH,PaH118
PaH,PaH119
PaH,PaH120
PaH,PaH121
PaH,PaH122
PaH,PaH123
PaH,PaH124
PaH,PaH125
PaH,PaH126
PaH,PaH127
PaH,PaH128
PaH,PaH215
PaJ,PaJ10
PaJ,PaJ60
PAl,PAl1
PAl,PAl4
PAl,PAl6
PAl,PAl8
PAl,PAl10
PAl,PAl12
PAl,PAl14
PAl,PAl16
PAl,PAl18
PAl,PAl20
PAl,PAl21
PaM,PaM10
PAn,PAn10
PaP,PaP2
PaP,PaP10
PaP,PaP15
PaP,PaP19
PaP,PaP20
PaP,PaP25
PAR,PAR10
PAR,PAR14
PaS,PaS10
PAu,PAu10
PaW,PaW14
PB,PB1
PB,PB10
PB,PB12
PBa,PBa1
PBa,PBa3
PBa,PBa4
PBa,PBa6
PBa,PBa8
PBa,PBa9
PBa,PBa12
PBe,PBe10
PBi,PBi10
PBm,PBm1
PBm,PBm2
PBo,PBo2
PBo,PBo3
PBo,PBo5
PBo,PBo6
PBo,PBo9
PBo,PBo11
PBo,PBo15
PBo,PBo20
PBo,PBo22
PBz,PBz10
PCa,PCa10
PCh,PCh10
PCh,PCh15
PCo,PCo11
PCo,PCo12
PCo,PCo17
PCr,PCr8
PCx,PCx25
PCx,PCx28
PCx,PCx29
PCz,PCz15
PCz,PCz25
PCz,PCz30
PDe,PDe10
PdB,PdB3
PdB,PdB6
PdB,PdB10
PdB,PdB30
PDc,PDc10
PDu,PDu3
PDu,PDu10
PeB,PeB1
PeB,PeB4
PeB,PeB6
PeB,PeB10
PeC,PeC10
PeG,PeG3
PeG,PeG5
PeG,PeG6
PeJ,PeJ10
PeJ,PeJ20
PeK,PeK10
PeL,PeL10
PeM,PeM1
PeM,PeM10
PeM,PeM20
PeS,PeS3
PeS,PeS5
PeS,PeS10
PEt,PEt10
PFa,PFa1
PFa,PFa10
PFC,PFC10
PFo,PFo10
PFo,PFo15
PFo,PFo20
PFo,PFo25
PFr,PFr10
PFr,PFr12
PFr,PFr15
PFr,PFr17
PGD,PGD11
PGg,PGg11
PGr,PGr5
PGr,PGr7
PGr,PGr10
PGr,PGr12
PGr,PGr15
PGr,PGr16
PGr,PGr17
PGr,PGr20
PGr,PGr22
PGy,PGy10
PGy,PGy16
PiG,PiG40
PiG,PiG50
PlA,PlA100
PlA,PlA101
PlA,PlA120
PlL,PlL1
PHa,PHa10
PHa,PHa15
PHa,PHa25
PhD,PhD2
PhD,PhD5
PhD,PhD9
PhD,PhD25
PhG,PhG10
PhH,PhH10
PhH,PhH13
PhJ,PhJ10
PhJ,PhJ13
PhK,PhK4
PhK,PhK7
PhK,PhK11
PhK,PhK28
PhK,PhK33
PhK,PhK39
PhK,PhK42
PhK,PhK46
PhK,PhK50
PhL,PhL100
PhN,PhN10
PhN,PhN14
PhN,PhN17
PhN,PhN20
PhN,PhN22
PHo,PHo10
PhS,PhS10
PHt,PHt1
PHt,PHt8
PHt,PHt11
PHt,PHt13
PHt,PHt15
PHt,PHt20
PHw,PHw10
PHy,PHy6
PHy,PHy7
PHy,PHy9
PHy,PHy12
PHy,PHy15
PHy,PHy20
PHy,PHy25
PHy,PHy28
PHy,PHy29
PHy,PHy31
PHy,PHy35
PHy,PHy39
PHz,PHz10
PJ,PJ7
PJH,PJH10
PJH,PJH14
PK,PK3
PK,PK5
PK,PK6
PK,PK7
PK,PK15
PK,PK20
PK,PK22
PlB,PlB2
PlB,PlB12
PlB,PlB20
PlB,PlB32
PLd,PLd10
PLe,PLe10
PLe,PLe12
PLe,PLe16
PLe,PLe21
PLf,PLf10
PLi,PLi10
PlL,PlL2
PlL,PlL3
PlM,PlM10
PLo,PLo10
PLS,PLS10
PlT,PlT1
PlT,PlT8
PlT,PlT10
PlT,PlT20
PlT,PlT40
PlT,PlT50
PlT,PlT60
PLu,PLu10
PlW,PlW10
PLy,PLy10
PLy,PLy15
PM,PM1
PM,PM2
PM,PM3
PM,PM4
PM,PM5
PM,PM6
PM,PM7
PM,PM8
PM,PM9
PM,PM10
PM,PM11
PM,PM12
PM,PM15
PM,PM20
PM,PM21
PMa,PMa5
PMe,PMe10
PMe,PMe15
PMe,PMe20
PMe,PMe30
PMe,PMe32
PMe,PMe36
PMo,PMo1
PMo,PMo12
PMo,PMo13
PMo,PMo15
PMo,PMo17
PMo,PMo22
PMo,PMo24
PMo,PMo27
PmR,PmR1
PMw,PMw10
PMG,PMG10
PMz,PMz10
PNe,PNe1.
PNe,PNe1
PNe,PNe2
PNe,PNe3
PNe,PNe4
PnM,PnM8
PnM,PnM10
PnM,PnM11
PnM,PnM12
PnM,PnM14
PnM,PnM18
POC,POC10
POC,POC20
POC,POC25
POC,POC26
POC,POC27
POC,POC29
PPm,PPm10
PPm,PPm15
PPr,PPr20
PPz,PPz10
PRb,PRb1
Pri,Pri2
PRJ,PRJ10
PRo,PRo55
PRo,PRo80
PRo,PRo83
PRo,PRo86
PRo,PRo90
PRo,PRo93
PRo,PRo96
PRP,PRP10
PRs,PRs10
PrW,PrWl
PRz,PRz10
PRz,PRz15
PRz,PRz22
PS,PS1
PS,PS2
PS,PS3
PS,PS4
PS,PS5
PS,PS7
PS,PS8
PS,PS9
PS,PS13
PS,PS20
PS,PS21
PS,PS22
PSc,PSc1
PSc,PSc10
PSc,PSc12
PSc,PSc20
PSc,PSc30
PSc,PSc32
PSc,PSc35
PSc,PSc39
PSc,PSc41
PSe,PSe10
PSl,PSl10
PSp,PSp10
PSp,PSp12
PSp,PSp14
PSv,PSv8
PSv,PSv12
PSv,PSv13
PSy,PSy10
PTA,PTA10
PTA,PTA12
PtC,PtC10
PtF,PtF5
PtF,PtF10
PTi,PTi10
PtM,PtM10
PtP,PtP10
PTV,PTV10
PTw,PTw1
PTw,PTw9
PtZ,PtZ10
PUs,PUs5
PUs,PUs6
PVg,PVg10
PVh,PVh9
PVh,PVh12
PVh,PVh16
PVh,PVh17
PVh,PVh18
PVh,PVh19
PvL,PvL1
PW,PW1
PW,PW4
PWa,PWa10
PWe,PWe2
PWe,PWe4
PWe,PWe6
PWe,PWe10
PWe,PeW15
PWi,PWi2
PWi,PWi3
PWr,PWr2
PWr,PWr3
PWr,PWr4
PWr,PWr5
PWr,PWr6
PWr,PWr8
PWr,PWr10
PWr,PWr12
PWr,PWr14
PWr,PWr16
PWr,PWr21
PWz,PWz10
PY,PY1
PY,PY4
PY,PY6
PY,PY7
PY,PY10
PY,PY11
PY,PY13
PY,PY15
PY,PY19
PY,PY20
PY,PY25
PY,PY32
PY,PY34
PY,PY37
PY,PY38
PYu,PYu10
QMa,QMa10
QMa,QMa12
QMa,QMa14
QTa,QTa1
QTa,QTa3
QTa,Qta6
RA,RA2
RA,RA3
RA,RA4
RA,RA5
RA,RA8
RA,RA10
RA,RA15
RA,RA17
RA,RA19
RA,RA22
RAA,RAA10
RAB,RAB10
RAB,RAB11
RAB,RAB12
RAB,RAB13
RAB,RAB14
RAC,RAC10
RAC,RAC20
RaH,RaH10
RaH,RaH15
RaI,RaI50
RaK,RaK3
RaK,RaK5
RaK,RaK7
RaK,RaK8
RaK,RaK9
RaK,RaK10
RaK,RaK12
RaK,RaK15
RAl,RAl20
RAl,RAl50
RAl,RAl55
RAl,RAl56
RAl,RAl62
RAl,RAl68
RAl,RAl69
RAl,RAl70
RAl,RAl71
RAl,RAl72
RAl,RAl73
RAl,RAl74
RAl,RAl75
RAl,RAl76
RAl,RAl80
RAl,RAl85
RAl,RAl87
RAl,RAl88
RAl,RAl90
RAl,RAl93
RAl,RAl95
RAl,RAl98
RAl,RAl104
RAl,RAl106
RaM,RaM10
RaR,RaR10
RaR,RaR12
RaR,RaR13
RAs,RAs10
RaT,RaT1
RaT,RaT9
RaT,RaT16
RaT,RaT21
RaT,RaT22
RaT,RaT26
RaT,RaT30
RaT,RaT36
RaT,RaT38
RaT,RaT42
RaT,RaT46
RAu,RAu10
RAu,RAu40
RaW,RaW2
RaW,RaW20
RaW,RaW24
RaW,RaW44
RaW,RaW47
RaW,RaW59
RaW,RaW61
RaW,RaW62
RaW,RaW63
RaW,RaW64
RaW,RaW65
RaW,RaW66
RaW,RaW67
RaW,RaW72
RaW,RaW73
RaW,RaW74
RaW,RaW77
RaW,RaW78
RaW,RaW80
RaW,RaW81
RaW,RaW82
RaW,RaW85
RBa,RBa12
RBB,RBB10
RbC,RbC1
RbC,RbC10
RbC,RbC20
RbC,RbC28
RbD,RbD3
RbD,RbD10
RBe,RBe1
RBe,RBe2
RBe,RBe3
RBe,RBe5
RBe,RBe6
RBe,RBe12
RBe,RBe15
RBe,RBe19
RbG,RbG10
RbH,RbH10
RBi,RBi10
RBl,RBl10
RbM,RbM1
RbM,RbM10
RBn,RBn10
RbR,RbR1
RbR,RbR2
RbR,RbR3
RbR,RbR10
RbR,RbR12
RbR,RbR14
RbR,RbR17
RbR,RbR18
RbR,RbR22
RBS,RBS15
RBt,RBt6
RBt,RBt17
RBt,Rbt20
RBu,RBu10
RBu,RBu15
RBu,RBu20
RbW,RbW10
RBx,RBx10
RC,RC9
RC,RC10
RC,RC12
RC,RC13
RC,RC16
RC,RC18
RC,RC19
RC,RC20
RC,RC21
RC,RC22
RcB,RcB1
RcB,RcB3
RcB,RcB5
RcB,RcB8
RcB,RcB13
RcB,RcB14
RcB,RcB15
RcB,RcB16
RcB,RcB17
RcB,RcB18
RcB,RcB25
RcB,RcB30
RcB,RcB40
RcF,RcF10
RcF,RcF12
RcF,RcF20
RcF,RcF26
RcF,RcF30
RcF,RcF34
RCh,RCh10
RCj,RCj10
RCj,RCj11
RCj,RCj20
RCl,RCl4
RCl,RCl5
RCl,RCll0
RCl,RCl13
RCm,RCm10
RCm,RCm15
RCn,RCn10
RCn,RCn30
RCn,RCn36
RCn,RCn39
RCo,RCo3
RCo,RCo4
RCo,RCo9
RCo,RCo11
RCo,RCo14
RCo,RCo15
RCo,RCo23
RCo,RCo24
RCo,RCo26
RCo,RCo27
RCo,RCo30
RCo,RCo32
RCo,RCo34
RCo,RCo35
RCo,RCo36
RCo,RCo37
RCo,RCo38
RCo,RCo41
RCo,RCo43
RCo,RCo44
RCo,RCo46
RCo,RCo47
RCo,RCo48
RCo,RCo49
RCo,RCo70
RCS,RCS10
RtC,RtC10
RCu,RCu10
RCu,RCu12
RCv,RCv10
RcW,RcW10
RcW,RcW16
RD,RD4
RD,RD5
RD,RD7
RD,RD8
RD,RD9
RD,RD15
RD,RD19
RD,RD18
RD,RD20
RD,RD25
RD,RD35
RD,RD37
RD,RD41
RD,RD43
RDa,RDa1
RDa,RDa3
RDa,RDa5
RDa,RDa6
RDa,RDa9
RDa,RDa10
RDa,RDa11
RDa,RDa12
RDa,RDa14
RDa,RDa21
RDa,RDa25
RdB,RdB10
RdD,RdD10
RDh,RDh10
RDi,RDi10
RDL,RDL3
RDL,RDL4
RDL,RDL5
RDL,RDL6
RDL,RDL10
RDL,RDL11
RDL,RDL12
RDL,RDL13
RDL,RDL15
RDL,RDL17
RDL,RDL18
RDL,RDL19
RDL,RDL20
RDL,RDL24
RdM,RdM8
RdM,RdM10
RdM,RdM18
RdM,RdM20
RdM,RdM30
RdN,RdN10
RDo,RDo5
RDo,RDo10
RDo,RDo20
RDo,RDo26
RDo,RDo28
RDo,RDo30
RDo,RDo32
RDo,RDo36
RDo,RDo40
RdR,RdR10
RdR,RdR30
RdR,RdR32
RdR,RdR37
RdR,RdR40
RdR,RdR44
RdR,RdR46
RdR,RdR48
RdR,RdR52
RdR,RdR53
RdR,RdR54
RdR,RdR56
RdR,RdR61
RdR,RdR63
RdR,RdR64
RdR,RdR66
RdR,RdR68
RdR,RdR70
RdR,RdR90
RDu,RDu10
RDu,RDu15
RDW,RDW2
RDW,RDW7
RDW,RDW10
ReB,ReB8
ReB,ReB10
ReC,ReC4
ReC,ReC5
ReD,ReD10
ReH,ReH10
ReH,ReH16
ReH,ReH22
REM,REM5
REM,REM10
REn,REn6
REn,REn18
REn,REn20
REn,REn30
REn,REn32
REn,REn45
REn,REn50
REn,ReN53
REn,ReN55
REn,REn60
REp,REp18
RFG,RFG1
RFG,RFG3
RFG,RFG5
RFG,RFG7
RFG,RFG9
RFG,RFG20
RFG,RFG22
RFG,RFG25
RFG,RFG27
RFG,RFG30
RFG,RFG35
RFG,RFG40
RFG,RFG41
RfH,RfH10
RFi,RFi10
RFl,RFl3
RFl,RFl20
RFl,RFl28
RFl,RFl30
RFl,RFl33
RFl,RFl40
RFl,RFl48
RFl,RFl60
RFl,RFl75
RFl,RFl100
RFl,RFl101
RFl,RFl102
RFl,RFl103
RFl,RFl104
RFM,RFM10
RFM,RFM12
RFM,RFM20
RFr,RFr10
RFr,RFr15
RFr,RFr19
RFr,RFr25
RFr,RFr30
RFu,RFu10
RFu,RFu11
RFu,RFu12
RFu,RFu20
RgA,RgA10
RgA,RgA11
RgC,RgC10
RgC,RgC15
RgH,RgH10
RGo,RGo10
RGr,RGr10
RGr,RGr30
RGu,RGu10
RGu,RGu15
RGt,RGt15
RgW,RgW10
RHa,RHa3
RHa,RHa4
RHa,RHa5
RHa,RHa8
RHa,RHa9
RHa,RHa10
RHf,RHf10
RHf,RHf20
RHg,RHg10
RHk,RHk10
RhM,RhM10
RhM,RhM30
RhM,RhM34
RhM,RhM37
RHn,RHn10
RHo,RHo1
RHo,RHo5
RHo,RHo10
RHo,RHo12
RHo,RHo14
RHo,RHo15
RHo,RHo17
RHo,RHo20
RHo,RHo22
RHo,RHo24
RHo,RHo27
RHo,RHo29
RHo,RHo31
RHo,RHo34
RHo,RHo35
RHo,RHo36
RHr,RHr5
RHr,RHr10
RHr,RHr12
RhS,RhS20
RHv,RHv5
RHv,RHv10
RHy,RHy10
RiB,RiB1
RiB,RiB15
RiB,RiB21
RiB,RiB25
RiB,RiB26
RiB,RiB28
RiB,RiB30
RiC,RiC10
RiD,RiD1
RiF,RiF4
RiF,RiF10
RiF,RiF13
RiF,RiF15
RiF,RiF18
RiF,RiF20
RiF,RiF21
RiF,RiF22
RiF,RiF24
RiF,RiF25
RiF,RiF28
RiF,RiF30
RiF,RiF33
RiF,RiF35
RiF,RiF36
RiF,RiF39
RiF,RiF42
RiF,RiF47
RiF,RiF48
RiF,RiF52
RiF,RiF53
RiL,RiL10
RiL,RiL14
RiL,RiL15
RiO,RiO15
RiO,RiO50
RiQ,RiQ6
RiQ,RiQ15
RiQ,RiQ23
RiQ,RiQ29
RiQ,RiQ35
RiR,RiR10
RiR,RiR15
RiS,RiS10
RJe,RJe1
RjK,RjKd10
RJR,RJR10
RKa,RKa10
RkB,RkB10
RKl,RKl10
RkM,RkM10
RkM,RkM16
RKi,RKi10
RkK,RkK10
RkK,RkK15
RLB,RLB10
RLB,RLB12
RLB,RLB22
RlE,RlE5
RlE,RlE10
RlE,RlE20
RlE,RlE22
RlE,RlE24
RLG,RLG10
RLi,RLi6
RLi,RLi10
RLi,RLi20
RLi,RLi25
RLl,RLl10
RLl,RLl13
RLl,RLl15
RLl,RLl18
RLl,RLl21
RlM,RlM10
RLn,RLn10
RLo,RLo10
RLo,RLo11
RLo,RLo24
RLT,RLT10
RLT,RLT15
RLu,RLu10
RlW,RlW10
RM,RM1
RM,RM2
RM,RM3
RM,RM4
RM,RM5
RM,RM6
RM,RM7
RM,RM8
RM,RM9
RM,RM10
RM,RM12
RM,RM13
RM,RM14
RM,RM15
RM,RM16
RMa,RMa10
RMc,RMc10
RMD,RMD10
RMe,RMe12
RMg,RMg10
RMg,RMg15
RMg,RMg17
RMk,RMk10
RMl,RMl1
RMn,RMn10
RMo,RMo1
RMo,RMo2
RMo,RMo3
RMp,RMp13
RMq,RMq5
RMq,RMq8
RMq,RMq10
RMr,RMr10
RMt,RMt10
RMu,RMu6
RMu,RMu7
RMu,RMu18
RMu,RMu19
RMu,RMu25
RMu,RMu37
RMu,RMu41
RMu,RMu46
RMu,RMu50
RMw,RMw3
RMw,RMw10
RMw,RMw13
RMw,RMw15
RMY,RMY10
RMY,RMY15
RmF,RmF10
RNB,RNB10
RnC,RnC10
RNe,RNe1
RNe,RNe2
RNe,RNe10
RNe,RNe15
RNe,RNe23
RNi,RNi10
RnH,RnH10
RnH,RnH13
RNo,RNo10
RNo,RNo20
RoA,RoA4
RoA,RoA5
RoA,RoA7
RoA,RoA22
RoA,RoA23
RoA,RoA25
RoA,RoA26
RoA,RoA28
RoA,RoA32
RoA,RoA35
RoA,RoA41
RoA,RoA45
RoA,RoA48
RoA,RoA57
RoA,RoA64
RoA,RoA65
RoA,RoA66
RoA,RoA68
RoA,RoA70
RoD,RoD10
RoE,RoE10
RoH,RoH10
RoH,RoH30
RoF,RoF20
RoF,RoF30
RoJ,RoJ1
RoJ,RoJ10
RoJ,RoJ20
RoL,RoL10
RoL,RoL59
RoL,RoL60
RoN,RoN3
RoN,RoN5
RoN,RoN8
RoN,RoN9
RoN,RoN16
RoN,RoN17
RoN,RoN18
RoN,RoN22
RoN,RoN28
RoN,RoN30
RoN,RoN32
RoP,RoP2
RoP,RoP3
RoP,RoP4
RoP,RoP5
RoP,RoP6
RoP,RoP7
RoP,RoP8
RoP,RoP9
RoP,RoP10
RoP,RoP15
RoP,RoP20
RoP,RoP22
RoP,RoP27
RoR,RoR1
RoR,RoR2
RoR,RoR5
RoR,RoR6
RoR,RoR8
RoR,RoR10
RoR,RoR25
RoS,RoS3
RoS,RoS6
RoS,RoS11
RoS,RoS13
RoS,RoS17
RoS,RoS50
RoS,RoS51
RoS,RoS52
RoS,RoS53
RoS,RoS54
RoS,RoS55
RoS,RoS60
